game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
21800751,0,1610612760,OKC,Oklahoma City,58,5,18,15,11,8,0,7,9,13,1610612753,ORL,Orlando,52,18,14,10,0,12,5,13
21800761,0,1610612740,NOP,New Orleans,42,12,11,4,4,7,1,15,9,26,1610612743,DEN,Denver,62,7,18,11,1,10,9,14
21800758,0,1610612742,DAL,Dallas,50,13,9,29,10,3,1,19,6,20,1610612752,NYK,New York,38,11,11,1,0,12,6,4
21800756,0,1610612766,CHA,Charlotte,42,13,4,2,8,7,0,12,7,22,1610612738,BOS,Boston,64,27,19,35,2,12,5,19
21800774,0,1610612745,HOU,Houston,54,19,8,10,8,4,0,10,6,22,1610612743,DEN,Denver,62,10,24,20,0,8,7,9
21800771,0,1610612738,BOS,Boston,54,17,12,21,7,3,0,7,7,5,1610612752,NYK,New York,50,10,10,9,1,18,5,28
21800783,0,1610612750,MIN,Minnesota,42,13,6,9,9,11,2,10,11,9,1610612743,DEN,Denver,48,19,10,6,0,10,3,17
21800787,0,1610612752,NYK,New York,32,2,6,8,5,4,0,15,8,18,1610612763,MEM,Memphis,44,15,0,16,1,8,9,9
21800790,0,1610612765,DET,Detroit,54,28,9,29,6,5,0,20,4,26,1610612743,DEN,Denver,50,14,12,7,1,14,15,16
21800799,0,1610612752,NYK,New York,44,16,11,0,0,1,0,11,11,7,1610612765,DET,Detroit,42,9,0,14,2,11,9,7
21800801,0,1610612750,MIN,Minnesota,48,26,8,0,0,1,2,17,6,25,1610612763,MEM,Memphis,38,16,11,19,0,8,7,10
21800802,0,1610612760,OKC,Oklahoma City,58,10,10,14,12,10,0,17,15,23,1610612753,ORL,Orlando,38,8,8,12,0,18,7,20
21800804,0,1610612743,DEN,Denver,66,17,22,14,7,3,0,13,4,20,1610612751,BKN,Brooklyn,50,10,23,21,1,14,14,16
21800815,0,1610612763,MEM,Memphis,42,10,9,9,8,7,0,24,6,32,1610612760,OKC,Oklahoma City,48,14,22,23,0,11,6,11
21800812,0,1610612750,MIN,Minnesota,56,26,6,2,8,7,0,12,9,14,1610612753,ORL,Orlando,44,12,5,20,0,13,2,18
21800823,0,1610612740,NOP,New Orleans,60,8,28,14,7,4,0,11,3,13,1610612750,MIN,Minnesota,56,10,7,18,1,16,3,24
21800818,0,1610612755,PHI,Philadelphia,40,6,19,16,13,16,0,17,4,20,1610612743,DEN,Denver,66,11,11,2,1,13,5,6
21800817,0,1610612765,DET,Detroit,48,14,10,23,1,2,1,13,10,18,1610612752,NYK,New York,42,17,6,1,0,13,13,20
21800828,0,1610612752,NYK,New York,52,22,16,12,8,9,1,15,13,12,1610612761,TOR,Toronto,28,8,7,13,0,12,4,11
21800839,0,1610612739,CLE,Cleveland,46,19,10,17,0,0,0,18,8,18,1610612752,NYK,New York,52,14,17,0,0,10,6,15
21800845,0,1610612750,MIN,Minnesota,74,19,15,23,3,3,1,13,4,12,1610612746,LAC,LA,44,15,17,8,0,21,4,33
21800847,0,1610612748,MIA,Miami,46,2,8,4,9,5,3,19,9,21,1610612743,DEN,Denver,36,8,25,20,0,15,6,13
21800846,0,1610612757,POR,Portland,50,10,10,1,1,2,0,13,12,20,1610612760,OKC,Oklahoma City,42,8,23,20,0,12,10,13
21800861,0,1610612745,HOU,Houston,36,12,4,9,17,8,2,11,12,18,1610612750,MIN,Minnesota,70,16,4,10,0,10,8,14
21800860,0,1610612743,DEN,Denver,68,25,23,6,9,8,1,14,9,14,1610612758,SAC,Sacramento,54,10,20,17,0,12,7,16
21800855,0,1610612765,DET,Detroit,38,9,9,11,4,2,0,11,8,16,1610612738,BOS,Boston,52,8,13,28,0,16,7,20
21800856,0,1610612755,PHI,Philadelphia,56,10,7,26,1,1,0,15,10,19,1610612752,NYK,New York,48,13,7,3,0,12,10,15
21800866,0,1610612740,NOP,New Orleans,70,17,15,17,7,6,1,15,5,21,1610612760,OKC,Oklahoma City,72,14,23,4,0,13,0,19
21800865,0,1610612752,NYK,New York,32,14,7,17,0,2,0,14,14,16,1610612737,ATL,Atlanta,46,10,12,0,0,12,9,13
21800870,0,1610612738,BOS,Boston,38,9,17,11,12,7,0,7,5,2,1610612749,MIL,Milwaukee,40,10,24,9,1,16,9,14
21800880,0,1610612743,DEN,Denver,46,22,26,24,7,6,0,13,10,15,1610612742,DAL,Dallas,42,11,10,7,0,15,12,13
21800878,0,1610612752,NYK,New York,46,14,16,8,9,3,3,23,10,20,1610612750,MIN,Minnesota,46,12,8,19,0,13,11,7
21800891,0,1610612749,MIL,Milwaukee,54,18,21,14,16,13,0,11,5,16,1610612750,MIN,Minnesota,60,17,6,4,0,10,7,18
21800890,0,1610612758,SAC,Sacramento,48,7,19,16,7,2,0,9,14,15,1610612760,OKC,Oklahoma City,46,16,25,2,0,14,14,13
21800889,0,1610612741,CHI,Chicago,56,17,22,25,1,2,0,13,2,19,1610612738,BOS,Boston,52,5,12,7,0,7,11,11
21800895,0,1610612743,DEN,Denver,58,13,14,28,0,1,1,23,9,19,1610612746,LAC,LA,44,8,6,0,0,17,11,26
21800896,0,1610612752,NYK,New York,48,16,10,23,6,5,1,7,5,8,1610612759,SAS,San Antonio,54,17,0,3,0,7,4,13
21800905,0,1610612750,MIN,Minnesota,60,8,14,17,2,2,0,22,8,20,1610612758,SAC,Sacramento,50,19,17,13,1,20,13,24
21800910,0,1610612760,OKC,Oklahoma City,58,20,8,6,10,5,0,17,9,20,1610612743,DEN,Denver,52,14,8,18,0,18,15,26
21800909,0,1610612738,BOS,Boston,42,8,9,4,11,5,0,14,9,21,1610612761,TOR,Toronto,48,6,29,31,1,9,10,9
21800908,0,1610612753,ORL,Orlando,46,11,5,16,1,1,0,16,7,15,1610612752,NYK,New York,52,12,12,6,0,10,9,13
21800913,0,1610612738,BOS,Boston,60,8,13,2,9,4,1,17,9,24,1610612757,POR,Portland,50,15,11,12,1,12,8,14
21800912,0,1610612737,ATL,Atlanta,66,23,8,9,6,11,0,12,11,19,1610612750,MIN,Minnesota,48,13,17,13,1,7,12,8
21800927,0,1610612755,PHI,Philadelphia,52,8,13,16,5,2,1,14,15,13,1610612760,OKC,Oklahoma City,52,14,24,2,0,12,10,10
21800924,0,1610612752,NYK,New York,50,19,9,14,13,9,2,10,11,13,1610612739,CLE,Cleveland,52,11,11,7,2,13,12,14
21800926,0,1610612743,DEN,Denver,56,16,9,7,3,3,1,13,12,13,1610612762,UTA,Utah,36,16,4,18,0,11,14,10
21800922,0,1610612750,MIN,Minnesota,58,22,8,12,18,5,3,18,10,28,1610612754,IND,Indiana,38,16,22,10,0,11,6,12
21800931,0,1610612764,WAS,Washington,42,4,26,1,6,3,0,18,6,24,1610612738,BOS,Boston,50,11,16,15,0,12,9,17
21800941,0,1610612740,NOP,New Orleans,62,19,8,9,5,2,0,21,11,21,1610612743,DEN,Denver,52,16,14,19,0,16,10,27
21800940,0,1610612760,OKC,Oklahoma City,56,10,9,1,2,2,0,13,6,20,1610612759,SAS,San Antonio,44,23,12,19,0,11,10,11
21800947,0,1610612752,NYK,New York,42,12,13,2,2,2,0,13,6,13,1610612746,LAC,LA,52,17,12,38,1,17,10,21
21800951,0,1610612763,MEM,Memphis,40,8,11,13,7,4,2,22,7,13,1610612760,OKC,Oklahoma City,40,11,24,4,0,14,10,16
21800945,0,1610612738,BOS,Boston,44,19,8,2,3,1,0,13,6,23,1610612745,HOU,Houston,32,12,13,28,0,12,8,12
21800950,0,1610612750,MIN,Minnesota,84,20,7,6,6,9,0,12,7,21,1610612764,WAS,Washington,72,27,21,16,1,9,9,7
21800957,0,1610612752,NYK,New York,54,14,21,4,5,1,1,18,8,23,1610612758,SAC,Sacramento,52,7,18,14,1,14,8,23
21800954,0,1610612759,SAS,San Antonio,48,6,12,21,0,0,0,9,9,9,1610612743,DEN,Denver,46,8,8,0,1,13,8,15
21800963,0,1610612760,OKC,Oklahoma City,34,28,6,3,3,2,0,12,9,18,1610612750,MIN,Minnesota,50,13,4,18,1,10,10,7
21800973,0,1610612738,BOS,Boston,34,2,9,10,6,10,1,18,6,17,1610612758,SAC,Sacramento,44,7,23,9,3,18,7,21
21800974,0,1610612743,DEN,Denver,54,24,16,23,0,1,0,8,7,12,1610612747,LAL,Los Angeles,62,7,23,0,0,12,10,10
21800972,0,1610612752,NYK,New York,48,13,7,11,5,2,1,22,12,28,1610612756,PHX,Phoenix,44,10,18,22,0,13,5,12
21800966,0,1610612750,MIN,Minnesota,46,14,10,16,7,5,0,13,6,24,1610612765,DET,Detroit,62,13,11,25,0,5,7,2
21800976,0,1610612760,OKC,Oklahoma City,70,28,16,8,23,16,1,16,12,14,1610612757,POR,Portland,48,16,18,6,0,14,9,11
21800985,0,1610612746,LAC,LA,52,9,18,14,9,5,0,10,14,12,1610612760,OKC,Oklahoma City,52,22,14,2,0,11,13,11
21800984,0,1610612744,GSW,Golden State,42,11,29,22,4,1,0,17,7,29,1610612743,DEN,Denver,34,19,18,1,2,19,12,23
21800989,0,1610612738,BOS,Boston,42,13,14,18,4,3,0,13,10,21,1610612747,LAL,Los Angeles,68,16,25,2,0,12,4,19
21800988,0,1610612750,MIN,Minnesota,62,21,4,8,5,7,1,10,7,10,1610612764,WAS,Washington,52,12,13,15,1,19,12,22
21800998,0,1610612752,NYK,New York,40,8,9,3,12,2,2,19,14,27,1610612750,MIN,Minnesota,54,12,24,20,0,11,13,15
21801005,0,1610612760,OKC,Oklahoma City,36,9,15,17,5,4,0,16,10,23,1610612762,UTA,Utah,34,15,8,2,1,14,6,10
21801006,0,1610612738,BOS,Boston,50,6,19,2,1,1,0,13,9,16,1610612746,LAC,LA,68,17,14,30,1,20,5,24
21801007,0,1610612754,IND,Indiana,40,10,15,16,7,10,0,10,8,7,1610612752,NYK,New York,36,18,12,10,0,19,6,17
21801012,0,1610612750,MIN,Minnesota,50,8,10,2,9,4,1,15,4,20,1610612743,DEN,Denver,54,19,6,26,0,14,9,18
21801017,0,1610612760,OKC,Oklahoma City,46,23,20,16,7,3,1,12,9,15,1610612751,BKN,Brooklyn,40,5,19,17,1,17,11,22
21801022,0,1610612758,SAC,Sacramento,60,9,22,17,6,1,0,10,6,18,1610612738,BOS,Boston,64,11,11,13,0,13,7,10
21801032,0,1610612759,SAS,San Antonio,48,8,15,28,6,1,1,10,6,11,1610612752,NYK,New York,36,13,3,1,0,16,6,15
21801034,0,1610612737,ATL,Atlanta,48,24,12,5,4,8,0,17,9,29,1610612738,BOS,Boston,46,16,22,25,0,14,15,15
21801040,0,1610612754,IND,Indiana,44,9,8,18,5,4,2,11,14,9,1610612743,DEN,Denver,54,12,8,11,1,11,8,9
21801038,0,1610612744,GSW,Golden State,38,7,14,22,0,1,1,17,7,20,1610612760,OKC,Oklahoma City,34,24,8,0,0,16,12,16
21801048,0,1610612750,MIN,Minnesota,48,18,4,8,4,5,0,14,13,11,1610612745,HOU,Houston,38,7,19,24,1,10,7,14
21801052,0,1610612738,BOS,Boston,38,15,7,5,11,4,1,13,11,14,1610612743,DEN,Denver,46,15,18,12,2,19,9,13
21801053,0,1610612752,NYK,New York,30,14,10,1,2,3,1,14,10,21,1610612761,TOR,Toronto,58,15,31,38,1,15,13,19
21801054,0,1610612760,OKC,Oklahoma City,50,14,7,13,1,0,0,19,7,23,1610612748,MIA,Miami,60,16,18,19,1,9,7,12
21801062,0,1610612744,GSW,Golden State,34,6,9,20,2,3,0,13,5,18,1610612750,MIN,Minnesota,40,17,8,13,0,13,7,15
21801072,0,1610612761,TOR,Toronto,48,7,28,19,6,5,2,19,4,16,1610612760,OKC,Oklahoma City,58,18,20,1,0,17,14,19
21801067,0,1610612738,BOS,Boston,54,20,16,15,5,7,1,9,6,7,1610612755,PHI,Philadelphia,40,18,9,5,1,9,8,6
21801068,0,1610612752,NYK,New York,54,12,15,1,2,0,0,14,6,17,1610612762,UTA,Utah,48,14,10,37,0,10,4,22
21801075,0,1610612743,DEN,Denver,58,14,23,14,13,9,0,8,2,11,1610612764,WAS,Washington,56,4,16,10,0,12,5,17
21801074,0,1610612750,MIN,Minnesota,48,12,6,8,9,5,0,13,12,16,1610612766,CHA,Charlotte,54,14,17,11,0,10,7,14
21801082,0,1610612743,DEN,Denver,42,24,11,24,2,1,1,9,6,9,1610612752,NYK,New York,38,11,5,1,0,7,7,12
21801083,0,1610612761,TOR,Toronto,50,10,8,13,5,4,1,22,7,20,1610612760,OKC,Oklahoma City,32,11,16,10,1,13,4,17
21801091,0,1610612750,MIN,Minnesota,46,19,12,19,12,4,0,19,6,22,1610612763,MEM,Memphis,46,23,10,8,0,15,7,20
21801097,0,1610612754,IND,Indiana,72,15,29,41,4,6,0,11,6,12,1610612743,DEN,Denver,42,28,11,2,0,17,8,25
21801100,0,1610612759,SAS,San Antonio,46,10,8,25,6,8,0,8,5,10,1610612738,BOS,Boston,48,17,17,2,0,8,7,16
21801095,0,1610612746,LAC,LA,40,9,8,14,10,9,1,9,7,11,1610612752,NYK,New York,44,16,12,3,1,15,7,20
21801104,0,1610612760,OKC,Oklahoma City,46,11,20,1,4,2,0,10,8,17,1610612763,MEM,Memphis,54,13,18,18,4,15,12,13
21801115,0,1610612765,DET,Detroit,44,10,8,1,1,0,0,6,5,6,1610612743,DEN,Denver,44,14,2,27,0,14,9,18
21801112,0,1610612750,MIN,Minnesota,54,9,25,0,0,0,0,10,9,12,1610612746,LAC,LA,50,8,17,25,0,18,2,19
21801108,0,1610612739,CLE,Cleveland,46,7,6,4,5,2,1,15,12,16,1610612738,BOS,Boston,52,13,11,12,0,10,3,12
21801119,0,1610612754,IND,Indiana,42,16,7,11,10,5,1,12,12,9,1610612760,OKC,Oklahoma City,50,18,9,14,1,7,14,5
21801125,0,1610612752,NYK,New York,44,11,2,0,0,2,1,17,11,22,1610612761,TOR,Toronto,34,10,19,31,1,9,7,10
21801126,0,1610612745,HOU,Houston,44,10,14,30,1,3,0,10,9,11,1610612743,DEN,Denver,48,15,10,7,1,15,11,13
21801133,0,1610612743,DEN,Denver,46,13,5,14,2,6,1,13,6,16,1610612760,OKC,Oklahoma City,68,19,16,1,0,13,8,19
21801132,0,1610612750,MIN,Minnesota,46,22,6,9,12,9,0,16,11,22,1610612744,GSW,Golden State,42,13,9,19,1,15,10,18
21801130,0,1610612738,BOS,Boston,54,16,26,13,6,10,0,14,9,17,1610612754,IND,Indiana,40,20,8,3,0,12,8,15
21801137,0,1610612738,BOS,Boston,42,13,16,11,3,3,0,15,7,16,1610612751,BKN,Brooklyn,40,14,12,19,2,14,18,10
21801141,0,1610612752,NYK,New York,38,12,6,9,16,10,2,20,6,17,1610612748,MIA,Miami,54,22,4,12,1,19,6,18
21801143,0,1610612750,MIN,Minnesota,40,3,9,2,3,1,0,9,8,7,1610612755,PHI,Philadelphia,52,21,4,21,2,13,9,13
21801148,0,1610612764,WAS,Washington,58,7,26,5,3,6,2,12,7,8,1610612743,DEN,Denver,46,16,12,15,0,11,7,10
21801153,0,1610612748,MIA,Miami,56,6,13,0,0,1,0,15,7,18,1610612738,BOS,Boston,28,19,19,23,1,13,5,17
21801157,0,1610612750,MIN,Minnesota,46,19,10,6,5,2,0,9,7,16,1610612757,POR,Portland,64,20,16,19,0,14,5,19
21801155,0,1610612752,NYK,New York,32,13,12,28,3,2,1,17,4,19,1610612741,CHI,Chicago,66,16,6,3,1,7,7,15
21801161,0,1610612760,OKC,Oklahoma City,58,21,34,19,6,1,0,12,10,22,1610612747,LAL,Los Angeles,36,4,8,2,2,23,11,39
21801164,0,1610612744,GSW,Golden State,52,13,20,30,2,4,0,24,7,28,1610612743,DEN,Denver,48,12,20,7,1,16,11,21
21801170,0,1610612738,BOS,Boston,44,8,11,10,8,6,1,12,11,16,1610612748,MIA,Miami,46,25,4,3,0,15,10,12
21801166,0,1610612753,ORL,Orlando,60,22,10,16,5,5,1,14,15,21,1610612752,NYK,New York,52,12,16,8,0,12,2,10
21801173,0,1610612743,DEN,Denver,58,16,10,30,0,0,1,15,10,11,1610612759,SAS,San Antonio,44,9,3,0,0,11,7,20
21801172,0,1610612750,MIN,Minnesota,46,4,15,12,8,18,2,10,6,15,1610612742,DAL,Dallas,64,15,16,4,0,13,10,12
21801183,0,1610612754,IND,Indiana,54,15,16,3,4,2,0,11,7,14,1610612738,BOS,Boston,54,11,26,25,0,11,7,14
21801190,0,1610612743,DEN,Denver,58,16,15,9,10,11,1,10,5,13,1610612757,POR,Portland,58,7,6,11,1,15,8,19
21801184,0,1610612752,NYK,New York,54,6,15,0,0,0,1,16,8,14,1610612745,HOU,Houston,38,12,11,42,0,6,10,3
21801203,0,1610612738,BOS,Boston,44,4,9,13,18,11,1,14,6,22,1610612753,ORL,Orlando,54,11,17,14,2,16,8,16
21801206,0,1610612757,POR,Portland,56,22,24,14,10,3,0,16,8,15,1610612743,DEN,Denver,46,17,19,8,1,11,7,16
21801211,0,1610612738,BOS,Boston,44,13,23,10,7,0,1,6,9,6,1610612764,WAS,Washington,44,15,7,21,0,15,9,20
21801214,0,1610612761,TOR,Toronto,48,11,19,32,7,2,0,18,10,17,1610612750,MIN,Minnesota,36,5,14,7,0,12,4,14
21801213,0,1610612752,NYK,New York,36,19,13,20,0,0,0,9,5,7,1610612741,CHI,Chicago,42,10,7,0,0,7,8,4
21801217,0,1610612762,UTA,Utah,62,13,12,18,2,7,0,15,12,14,1610612743,DEN,Denver,46,6,11,2,0,7,9,10
21801226,0,1610612760,OKC,Oklahoma City,46,6,28,20,3,6,1,13,3,12,1610612749,MIL,Milwaukee,46,13,16,8,1,15,10,12
41800151,0,1610612759,SAS,San Antonio,32,7,2,12,7,5,0,11,6,8,1610612743,DEN,Denver,48,17,0,4,0,10,9,8
41800131,0,1610612738,BOS,Boston,24,14,24,22,3,4,3,20,13,13,1610612754,IND,Indiana,36,14,14,11,0,13,8,9
41800161,0,1610612757,POR,Portland,42,14,9,19,2,2,1,19,11,15,1610612760,OKC,Oklahoma City,54,21,16,1,0,16,7,10
41800152,0,1610612743,DEN,Denver,46,8,21,11,4,7,1,6,8,6,1610612759,SAS,San Antonio,48,8,6,19,0,10,5,15
41800162,0,1610612757,POR,Portland,44,8,19,22,9,6,0,12,8,11,1610612760,OKC,Oklahoma City,52,12,11,10,0,16,13,23
41800153,0,1610612743,DEN,Denver,42,10,19,10,6,9,0,13,8,22,1610612759,SAS,San Antonio,62,18,21,20,0,6,11,7
41800163,0,1610612757,POR,Portland,46,15,10,2,10,7,0,18,9,18,1610612760,OKC,Oklahoma City,36,14,15,16,0,15,11,13
41800133,0,1610612754,IND,Indiana,34,6,13,5,5,4,2,11,9,10,1610612738,BOS,Boston,22,13,10,15,0,13,11,20
41800154,0,1610612743,DEN,Denver,40,16,15,19,6,7,1,8,3,11,1610612759,SAS,San Antonio,60,7,12,12,1,10,7,12
41800134,0,1610612738,BOS,Boston,34,8,18,11,6,12,1,17,11,15,1610612754,IND,Indiana,42,13,22,7,0,12,8,16
41800164,0,1610612760,OKC,Oklahoma City,22,10,17,7,10,6,0,14,11,14,1610612757,POR,Portland,36,18,20,19,1,13,10,15
41800155,0,1610612759,SAS,San Antonio,40,17,8,5,1,1,1,8,5,9,1610612743,DEN,Denver,38,8,17,30,1,14,6,11
41800156,0,1610612759,SAS,San Antonio,36,13,12,21,4,3,1,8,5,12,1610612743,DEN,Denver,72,28,12,3,0,7,11,4
41800157,0,1610612759,SAS,San Antonio,44,8,6,0,0,1,0,6,8,1,1610612743,DEN,Denver,56,17,6,17,0,6,8,4
41800201,0,1610612749,MIL,Milwaukee,26,14,25,3,9,5,1,11,11,9,1610612738,BOS,Boston,38,3,13,26,2,13,4,9
41800202,0,1610612749,MIL,Milwaukee,34,19,23,31,9,1,1,12,5,15,1610612738,BOS,Boston,36,12,11,7,0,13,7,17
41800232,0,1610612757,POR,Portland,42,17,3,17,2,0,1,11,11,10,1610612743,DEN,Denver,50,20,8,4,0,9,11,2
41800233,0,1610612743,DEN,Denver,66,19,13,6,24,18,1,21,10,29,1610612757,POR,Portland,58,25,19,10,1,14,9,17
41800203,0,1610612749,MIL,Milwaukee,52,8,21,17,15,13,0,15,8,12,1610612738,BOS,Boston,24,7,17,12,1,18,5,28
41800234,0,1610612743,DEN,Denver,44,20,9,10,7,6,2,10,7,8,1610612757,POR,Portland,42,13,12,9,0,14,9,18
41800204,0,1610612738,BOS,Boston,44,6,13,11,12,12,1,11,9,12,1610612749,MIL,Milwaukee,66,13,22,15,0,7,10,4
41800235,0,1610612743,DEN,Denver,66,20,12,31,0,1,0,8,8,16,1610612757,POR,Portland,44,19,2,0,0,6,11,12
41800236,0,1610612743,DEN,Denver,32,17,7,10,8,5,1,7,3,4,1610612757,POR,Portland,42,12,10,14,0,9,21,9
41800237,0,1610612743,DEN,Denver,58,16,3,17,3,3,0,5,13,8,1610612757,POR,Portland,48,21,7,7,0,4,7,7
21900008,0,1610612755,PHI,Philadelphia,58,17,14,17,6,8,2,17,13,20,1610612738,BOS,Boston,44,14,8,8,1,11,13,11
21900011,0,1610612762,UTA,Utah,58,8,18,13,8,5,0,11,7,8,1610612760,OKC,Oklahoma City,34,11,7,8,3,16,13,10
21900013,0,1610612757,POR,Portland,54,23,12,12,15,6,0,20,7,12,1610612743,DEN,Denver,22,7,10,10,1,20,5,18
21900006,0,1610612750,MIN,Minnesota,60,14,8,18,22,7,0,13,17,14,1610612751,BKN,Brooklyn,60,8,20,8,0,16,15,15
21900010,0,1610612759,SAS,San Antonio,54,15,30,16,9,4,0,21,6,32,1610612752,NYK,New York,58,6,29,7,0,14,7,16
21900022,0,1610612760,OKC,Oklahoma City,42,3,7,8,1,2,1,19,9,17,1610612764,WAS,Washington,46,13,10,14,0,15,13,11
21900017,0,1610612738,BOS,Boston,54,21,11,6,19,12,1,10,5,8,1610612761,TOR,Toronto,36,2,11,7,0,23,5,26
21900018,0,1610612766,CHA,Charlotte,44,7,14,15,9,6,1,20,10,22,1610612750,MIN,Minnesota,56,17,8,27,2,17,12,16
21900029,0,1610612738,BOS,Boston,50,14,16,29,6,11,1,13,8,16,1610612752,NYK,New York,40,23,2,12,1,24,11,36
21900039,0,1610612748,MIA,Miami,46,8,3,10,11,8,2,23,12,24,1610612750,MIN,Minnesota,48,21,9,13,0,16,9,7
21900036,0,1610612760,OKC,Oklahoma City,46,12,18,42,0,0,1,24,6,21,1610612744,GSW,Golden State,40,10,3,0,1,15,10,26
21900045,0,1610612745,HOU,Houston,56,14,10,13,5,4,0,14,12,13,1610612760,OKC,Oklahoma City,54,20,12,15,2,15,12,18
21900050,0,1610612758,SAC,Sacramento,38,10,18,9,6,2,1,13,7,16,1610612743,DEN,Denver,44,20,4,12,2,12,16,7
21900053,0,1610612742,DAL,Dallas,50,11,11,9,4,5,1,9,5,10,1610612743,DEN,Denver,50,21,6,11,1,11,8,7
21900058,0,1610612738,BOS,Boston,34,8,11,13,3,1,1,10,9,9,1610612749,MIL,Milwaukee,34,10,7,19,0,15,9,18
21900062,0,1610612757,POR,Portland,26,7,18,9,15,9,2,19,6,18,1610612760,OKC,Oklahoma City,48,16,5,5,1,19,8,9
21900056,0,1610612753,ORL,Orlando,32,15,11,13,13,9,2,9,4,13,1610612752,NYK,New York,26,13,0,6,0,11,11,13
21900057,0,1610612755,PHI,Philadelphia,60,30,15,25,2,2,0,22,10,12,1610612750,MIN,Minnesota,42,4,18,3,1,22,11,29
21900067,0,1610612740,NOP,New Orleans,48,5,37,22,4,4,1,16,11,25,1610612743,DEN,Denver,60,5,20,2,1,15,8,17
21900072,0,1610612738,BOS,Boston,34,5,16,7,24,10,0,14,4,12,1610612752,NYK,New York,38,20,17,4,0,13,7,6
21900077,0,1610612740,NOP,New Orleans,52,21,7,6,9,7,0,16,9,21,1610612760,OKC,Oklahoma City,46,14,8,11,0,12,8,15
21900080,0,1610612764,WAS,Washington,24,9,8,0,0,0,0,17,9,20,1610612750,MIN,Minnesota,56,13,16,34,1,22,15,22
21900079,0,1610612743,DEN,Denver,30,13,3,8,1,7,1,14,14,21,1610612753,ORL,Orlando,48,9,11,12,1,16,8,18
21900087,0,1610612752,NYK,New York,40,18,9,5,3,1,0,13,13,12,1610612758,SAC,Sacramento,42,10,9,32,0,14,11,17
21900094,0,1610612749,MIL,Milwaukee,62,21,14,32,0,0,0,17,10,15,1610612750,MIN,Minnesota,38,9,10,0,1,16,8,20
21900101,0,1610612760,OKC,Oklahoma City,42,16,5,11,8,4,0,9,10,15,1610612753,ORL,Orlando,44,16,4,1,0,14,6,21
21900102,0,1610612743,DEN,Denver,56,12,18,27,8,4,1,20,8,20,1610612748,MIA,Miami,46,9,11,4,2,15,13,20
21900098,0,1610612738,BOS,Boston,60,7,6,13,1,1,0,14,5,11,1610612739,CLE,Cleveland,44,15,11,2,0,9,5,5
21900108,0,1610612750,MIN,Minnesota,50,12,13,5,3,5,0,11,10,9,1610612763,MEM,Memphis,66,17,26,16,0,17,8,18
21900103,0,1610612765,DET,Detroit,54,10,14,25,2,8,1,17,6,15,1610612752,NYK,New York,42,8,7,3,1,14,10,19
21900113,0,1610612759,SAS,San Antonio,48,6,13,13,7,8,0,13,5,6,1610612760,OKC,Oklahoma City,48,2,18,7,0,13,5,18
21900112,0,1610612738,BOS,Boston,54,6,13,24,1,3,1,13,6,12,1610612766,CHA,Charlotte,50,7,8,5,1,21,10,17
21900120,0,1610612750,MIN,Minnesota,70,35,4,6,20,13,1,19,14,18,1610612744,GSW,Golden State,34,13,8,8,0,20,11,30
21900122,0,1610612752,NYK,New York,28,12,15,12,9,7,0,12,11,5,1610612742,DAL,Dallas,38,3,9,4,0,13,7,15
21900131,0,1610612744,GSW,Golden State,50,9,11,2,2,5,0,15,5,18,1610612760,OKC,Oklahoma City,42,12,7,23,1,19,1,32
21900127,0,1610612759,SAS,San Antonio,30,19,10,7,1,1,0,15,10,19,1610612738,BOS,Boston,60,10,21,24,1,9,6,7
21900132,0,1610612743,DEN,Denver,48,16,5,16,7,12,0,20,14,19,1610612750,MIN,Minnesota,52,14,8,9,1,13,16,13
21900135,0,1610612760,OKC,Oklahoma City,38,3,5,9,4,7,0,15,4,10,1610612749,MIL,Milwaukee,66,12,11,13,0,22,2,23
21900141,0,1610612742,DAL,Dallas,48,18,11,2,2,4,2,8,11,13,1610612738,BOS,Boston,48,7,7,14,0,9,7,15
21900140,0,1610612765,DET,Detroit,42,14,22,4,10,3,0,17,13,20,1610612750,MIN,Minnesota,42,10,15,19,1,17,4,20
21900150,0,1610612737,ATL,Atlanta,56,10,18,13,1,1,1,15,20,15,1610612743,DEN,Denver,54,18,12,12,0,3,8,6
21900149,0,1610612741,CHI,Chicago,52,17,10,20,9,4,1,20,12,26,1610612752,NYK,New York,46,10,20,6,0,18,14,24
21900146,0,1610612754,IND,Indiana,54,12,15,31,2,4,1,15,9,11,1610612760,OKC,Oklahoma City,36,4,9,2,0,15,6,18
21900156,0,1610612764,WAS,Washington,64,6,26,5,10,11,1,9,9,16,1610612738,BOS,Boston,50,15,17,16,1,12,12,15
21900158,0,1610612759,SAS,San Antonio,58,7,6,4,9,13,1,12,4,10,1610612750,MIN,Minnesota,58,10,5,22,0,10,6,14
21900162,0,1610612742,DAL,Dallas,50,23,2,1,4,7,1,12,4,22,1610612752,NYK,New York,44,29,5,10,0,15,9,13
21900173,0,1610612744,GSW,Golden State,44,10,15,15,9,7,1,20,9,22,1610612738,BOS,Boston,44,16,23,7,0,14,3,19
